"spo","pval","gene","funct","NCBI","padj"
"SPO2073",0.0294,"SPO2073","hypothetical protein","SPO_RS10515",0.367871698113208
"SPO2074",0.45,"mfd","transcription-repair coupling factor","SPO_RS10520",1
"SPO2075",1.023,"SPO2075","hypothetical protein","SPO_RS10525",1
"SPO2077",0.1994,"SPO2077","twin-arginine translocation pathway signal sequence domain protein, putative","SPO_RS10535",1
"SPO2078",NA,"SPO2078","penicillin amidase family protein","SPO_RS10540",NA
"SPO2079",0.994,"SPO2079","Na(+)/H(+) antiporter-like protein","SPO_RS10545",1
"SPO2080",1.0064,"hflX","GTP-binding protein HflX","SPO_RS10550",1
"SPO2081",0.086,"hfq","RNA-binding protein Hfq","SPO_RS10555",0.788454807692308
"SPO2082",0.5736,"trkH-2","Trk system potassium uptake protein TrkH","SPO_RS10560",1
"SPO2084",0.5662,"SPO2084","hypothetical protein","SPO_RS10570",1
"SPO2086",0.6602,"ntrY","nitrogen regulation protein ntrY","SPO_RS10580",1
"SPO2087",0,"ntrC","nitrogen regulation protein NtrC","SPO_RS10585",0
"SPO2088",1.0038,"ntrB","nitrogen regulation protein NtrB","SPO_RS10590",1
"SPO2089",0.4376,"nifR3","tRNA-dihydrouridine synthase B","SPO_RS10595",1
"SPO2091",0.3638,"SPO2091","phosphatidylglycerophosphatase, putative","SPO_RS10605",1
"SPO2092",1.0342,"SPO2092","competence/damage-inducible protein CinA domain protein","SPO_RS10610",1
"SPO2093",0.9124,"amt-1","ammonium transporter","SPO_RS10615",1
"SPO2094",1.0078,"SPO2094","actC domain protein","SPO_RS10620",1
"SPO2095",0.3396,"SPO2095","MmgE/PrpD family protein","SPO_RS10625",1
"SPO2096",NA,"SPO2096","aromatic-rich family protein","SPO_RS10630",NA
"SPO2097",1.004,"hpt","hypoxanthine phosphoribosyltransferase","SPO_RS10635",1
"SPO2098",0.546,"SPO2098","transcriptional regulator, LysR family","SPO_RS10640",1
"SPO2099",0.0266,"cycF","cytochrome c-554","SPO_RS10645",0.367871698113208
"SPO2100",0.4608,"cycG","diheme cytochrome c-type","SPO_RS10650",1
"SPO2101",0.084,"SPO2101","amidohydrolase family protein","SPO_RS10655",0.788454807692308
"SPO2103",0,"SPO2103","antioxidant, AhpC/Tsa family","SPO_RS10665",0
"SPO2104",0.2348,"SPO2104","hypothetical protein","SPO_RS10670",1
"SPO2105",0.711,"SPO2105","transcriptional regulator, LysR family","SPO_RS10675",1
"SPO2106",0.6534,"SPO2106","hypothetical protein","SPO_RS10680",1
"SPO2107",0.1492,"SPO2107","hypothetical protein","SPO_RS10685",0.91598407960199
"SPO2108",0.9952,"SPO2108","trimethylamine methyltransferase family protein","SPO_RS10690",1
"SPO2110",0.9948,"SPO2110","hypothetical protein","SPO_RS10700",1
"SPO2111",0.2032,"SPO2111","outer membrane transporter, OMPP1/FadL/TodX family","SPO_RS10705",1
"SPO2112",0.5098,"SPO2112","transmembrane drug/metabolite transporter family protein","SPO_RS10710",1
"SPO2116",0.61,"SPO2116","DedA family protein","SPO_RS10730",1
"SPO2117",0.421,"SPO2117","disulfide bond formation protein, DsbB family","SPO_RS10735",1
"SPO2118",0.985,"SPO2118","transcriptional regulator, AsnC family","SPO_RS10740",1
"SPO2119",0.2016,"rocF","arginase","SPO_RS10745",1
"SPO2120",0.1216,"SPO2120","amidinotransferase family protein","SPO_RS10750",0.87047027027027
"SPO2121",0.9972,"arcB","ornithine cyclodeaminase","SPO_RS10755",1
"SPO2122",0.9892,"phnA","alkylphosphonate utilization operon protein PhnA","SPO_RS10760",1
"SPO2123",1.0888,"SPO2123","HNH endonuclease family protein","SPO_RS10765",1
"SPO2124",0.8134,"SPO2124","RNA pseudouridylate synthase","SPO_RS10770",1
"SPO2125",0.1768,"SPO2125","acetyltransferase, GNAT family","SPO_RS10775",1
"SPO2127",0.944,"SPO2127","DNA-3-methyladenine glycosylase II, putative","SPO_RS10785",1
"SPO2128",0.6062,"SPO2128","transporter, putative","SPO_RS10790",1
"SPO2129",0.7726,"SPO2129","hypothetical protein","SPO_RS10795",1
"SPO2130",1.013,"SPO2130","2-isopropylmalate synthase/homocitrate synthase family protein","SPO_RS10800",1
"SPO2132",0.9848,"aspC-3","aspartate aminotransferase","SPO_RS10810",1
"SPO2133",0.1168,"SPO2133","outer membrane protein, putative","SPO_RS10815",0.863558512720157
"SPO2134",1.0432,"SPO2134","trimethylamine methyltransferase family protein","SPO_RS10820",1
"SPO2135",1.0012,"SPO2135","hypothetical protein","SPO_RS10825",1
"SPO2136",0,"nrdJ","ribonucleoside-diphosphate reductase, adenosylcobalamin-dependent","SPO_RS10830",0
"SPO2137",1.0002,"SPO2137","lipoprotein, putative","",1
"SPO2139",0.502,"SPO2139","hypothetical protein","SPO_RS10845",1
"SPO2140",0.9834,"SPO2140","cold shock DNA-binding domain protein","SPO_RS10850",1
"SPO2142",0.4676,"fabI-2","enoyl-(acyl-carrier-protein) reductase","SPO_RS10860",1
"SPO2143",0.3058,"gpt","xanthine-guanine phosphoribosyltransferase","SPO_RS10865",1
"SPO2144",0.1206,"SPO2144","aminotransferase, classes I and II","SPO_RS10870",0.868352621359223
"SPO2145",0.2072,"SPO2145","hypothetical protein","SPO_RS10875",1
"SPO2146",0.4406,"trpE","anthranilate synthase component I","SPO_RS10880",1
"SPO2147",0.084,"SPO2147","hypothetical protein","SPO_RS22205",0.788454807692308
"SPO2148",1.005,"SPO2148","hypothetical protein","SPO_RS10890",1
"SPO2149",2,"trpG","anthranilate synthase component II","SPO_RS10895",1
"SPO2150",2,"trpD","anthranilate phosphoribosyltransferase","SPO_RS10900",1
"SPO2151",2,"trpC","indole-3-glycerol phosphate synthase","SPO_RS10905",1
"SPO2152",0.7532,"moaC","molybdenum cofactor biosynthesis protein C","SPO_RS10910",1
"SPO2153",0.823,"moaA","molybdenum cofactor biosynthesis protein A","SPO_RS10915",1
"SPO2155",0.7532,"SPO2155","competence protein","SPO_RS10925",1
"SPO2156",NA,"gltX-2","glutamyl-tRNA synthetase","SPO_RS10930",NA
"SPO2157",0.5638,"gltA","citrate synthase I","SPO_RS10935",1
"SPO2158",0.4808,"SPO2158","hypothetical protein","SPO_RS22210",1
"SPO2159",0.2072,"SPO2159","radical SAM domain protein","SPO_RS10945",1
"SPO2160",2,"SPO2160","B12 cap/binding component of split MetH","SPO_RS10950",1
"SPO2161",0,"SPO2161","hypothetical protein","SPO_RS10955",0
"SPO2162",NA,"SPO2162","B12 reduction/reactivation protein","SPO_RS10960",NA
"SPO2163",0.4642,"SPO2163","hypothetical protein","SPO_RS10965",1
"SPO2164",0.1124,"SPO2164","hypothetical protein","SPO_RS10970",0.863558512720157
"SPO2166",1.0104,"SPO2166","lipoprotein, putative","SPO_RS10980",1
"SPO2167",0.3068,"rnd","ribonuclease D","SPO_RS10985",1
"SPO2168",0.4754,"purN","phosphoribosylglycinamide formyltransferase","SPO_RS10990",1
"SPO2169",0.5546,"purM","phosphoribosylformylglycinamidine cyclo-ligase","SPO_RS10995",1
"SPO2170",0.9888,"SPO2170","metallo-beta-lactamase family protein","SPO_RS11000",1
"SPO2171",0.1822,"SPO2171","transcriptional regulator, LysR family","SPO_RS11005",1
"SPO2173",2,"SPO2173","sensor histidine kinase","SPO_RS11015",1
"SPO2174",0.486,"SPO2174","metallo-beta-lactamase family protein","SPO_RS11020",1
"SPO2176",0.4844,"SPO2176","hypothetical protein","SPO_RS11030",1
"SPO2177",0.6402,"acuC","acetoin utilization protein AcuC","SPO_RS11035",1
"SPO2178",0.3704,"SPO2178","cardiolipin synthase","SPO_RS11040",1
"SPO2180",0.2618,"SPO2180","hypothetical protein","SPO_RS11050",1
"SPO2182",0.8132,"SPO2182","permease, putative","SPO_RS11060",1
"SPO2183",0.3046,"SPO2183","hypothetical protein","SPO_RS11065",1
"SPO2184",0.8588,"SPO2184","hypothetical protein","SPO_RS22215",1
"SPO2185",1.0036,"uspA","universal stress protein","SPO_RS11075",1
"SPO2186",0.988,"SPO2186","TRAP transporter, 4TM/12TM fusion protein","SPO_RS11080",1
"SPO2187",0.0276,"SPO2187","TRAP transporter solute receptor, TAXI family","SPO_RS11085",0.367871698113208
"SPO2188",0.8674,"SPO2188","acetyltransferase, GNAT family","SPO_RS11090",1
"SPO2189",0.6072,"SPO2189","transcriptional regulator, AsnC family","SPO_RS11095",1
"SPO2190",NA,"hutC","histidine utilization repressor","SPO_RS11100",NA
"SPO2191",0.815,"hutI","imidazolonepropionase","SPO_RS11105",1
"SPO2192",0.8216,"hutH","histidine ammonia-lyase","SPO_RS11110",1
"SPO2192a",0.7322,"hutG","N-formylglutamate amidohydrolase","SPO_RS11115",1
"SPO2193",0.0302,"hutU","urocanate hydratase","SPO_RS11120",0.367871698113208
"SPO2194",0.8824,"hutF","formiminoglutamate deiminase","SPO_RS11125",1
"SPO2195",0.807,"SPO2195","amidohydrolase family protein","SPO_RS11130",1
"SPO2196",0.54,"SPO2196","diaminopropionate ammonia-lyase","SPO_RS11135",1
"SPO2197",0.0316,"SPO2197","hypothetical protein","SPO_RS11140",0.367871698113208
"SPO2198",0.4966,"gap-3","glyceraldehyde-3-phosphate dehydrogenase, type I","SPO_RS11145",1
"SPO2201",0.0596,"SPO2201","CBS domain protein","SPO_RS11160",0.602839344262295
"SPO2202",0.3226,"SPO2202","transcriptional regulator, LysR family","SPO_RS11165",1
"SPO2203",0,"mmsA","methylmalonate-semialdehyde dehydrogenase","SPO_RS11170",0
"SPO2204",0.6536,"SPO2204","hypothetical protein","",1
"SPO2205",0.52,"SPO2205","ErfK/YbiS/YcfS/YnhG family protein","SPO_RS11180",1
"SPO2206",0.6328,"SPO2206","hypothetical protein","SPO_RS11185",1
"SPO2207",0.8664,"SPO2207","hypothetical protein","SPO_RS11190",1
"SPO2208",0.4774,"SPO2208","hypothetical protein","SPO_RS11195",1
"SPO2209",0.9962,"SPO2209","glutamate--cysteine ligase family protein","SPO_RS11200",1
"SPO2210",0.431,"SPO2210","BNR/Asp-box repeat domain protein","SPO_RS11205",1
"SPO2211",0.9986,"SPO2211","acyl-CoA dehydrogenase","SPO_RS11210",1
"SPO2212",0.9948,"SPO2212","enoyl-CoA hydratase/isomerase family protein","SPO_RS11215",1
"SPO2213",0,"mmsB-1","3-hydroxyisobutyrate dehydrogenase","SPO_RS11220",0
"SPO2213a",0.3308,"SPO2213a","hypothetical protein","SPO_RS11225",1
"SPO2214",1.0096,"betC-2","possible sulfatase for choline or related compound","SPO_RS11230",1
"SPO2215",1.0024,"SPO2215","glyoxalase family protein","SPO_RS11235",1
"SPO2216",1.426,"SPO2216","DNA-binding protein, putative","SPO_RS11240",1
"SPO2218",0.4926,"uvrA","UvrABC system protein A","SPO_RS11250",1
"SPO2219",0.7618,"SPO2219","rhodanese-like domain protein","SPO_RS11255",1
"SPO2220",0.3136,"SPO2220","hypothetical protein","SPO_RS11260",1
"SPO2221",0.339,"SPO2221","von Willebrand factor type A domain protein","",1
"SPO2222",0.0286,"SPO2222","pyruvate dehydrogenase complex, E3 component, lipoamide dehydrogenase, putative","SPO_RS11270",0.367871698113208
"SPO2223",0.1158,"SPO2223","hypothetical protein","SPO_RS11275",0.863558512720157
"SPO2224",1.0274,"SPO2224","hypothetical protein","SPO_RS11280",1
"SPO2225",0.7046,"SPO2225","hypothetical protein","SPO_RS11285",1
"SPO2226",0.7612,"SPO2226","S-adenosylmethionine:tRNA ribosyltransferase-isomerase","SPO_RS11290",1
"SPO2227",1.0348,"SPO2227","hypothetical protein","SPO_RS11295",1
"SPO2228",1.3402,"SPO2228","AhpC/TSA family protein","SPO_RS11300",1
"SPO2229",0.8382,"SPO2229","hypothetical protein","SPO_RS11305",1
"SPO2230",0.3974,"SPO2230","peptidase, M23/M37 family","SPO_RS11310",1
"SPO2231",0.998,"SPO2231","hypothetical protein","SPO_RS11315",1
"SPO2232",0.7982,"SPO2232","hypothetical protein","SPO_RS11320",1
"SPO2233",0.1178,"SPO2233","peptidyl-prolyl cis-trans isomerase, cyclophilin-type","SPO_RS11325",0.863558512720157
"SPO2234",1.0046,"SPO2234","peptidyl-prolyl cis-trans isomerase, cyclophilin-type","SPO_RS11330",1
"SPO2235",0.7118,"pgk","phosphoglycerate kinase","SPO_RS11335",1
"SPO2237",1.1606,"SPO2237","hypothetical protein","SPO_RS11340",1
"SPO2238",1.0074,"SPO2238","transcriptional regulator, LysR family","SPO_RS11345",1
"SPO2240",0.7988,"pdhA","pyruvate dehydrogenase complex, E1 component, alpha subunit","SPO_RS11355",1
"SPO2241",0.0276,"pdhB","pyruvate dehydrogenase complex, E1 component, beta subunit","SPO_RS11360",0.367871698113208
"SPO2242",0.0306,"pdhC","pyruvate dehydrogenase complex, E2 component, dihydrolipoamide acetyltransferase","SPO_RS11365",0.367871698113208
"SPO2243",0.401,"SPO2243","hypothetical protein","SPO_RS11370",1
"SPO2244",0.1636,"SPO2244","hypothetical protein","SPO_RS22530",0.984792195121951
"SPO2245",0.394,"SPO2245","hypothetical protein","",1
"SPO2246",0.0278,"cysK","cysteine synthase A","SPO_RS11395",0.367871698113208
"SPO2248",0.9074,"SPO2248","dnaK suppressor protein, putative","SPO_RS11405",1
"SPO2249",0.324,"SPO2249","hypothetical protein","SPO_RS11410",1
"SPO2250",0.3708,"orfg15","gene transfer agent","SPO_RS11415",1
"SPO2251",0.4556,"orfg14","gene transfer agent","SPO_RS11420",1
"SPO2252",1.014,"orfg13","gene transfer agent","SPO_RS11425",1
"SPO2253",0.5742,"orfg12","gene transfer agent","SPO_RS11430",1
"SPO2255",0.627,"SPO2255","hypothetical protein","SPO_RS11440",1
"SPO2257",0.8968,"orfg9","gene transfer agent","SPO_RS11450",1
"SPO2260",NA,"orfg6","gene transfer agent","SPO_RS11465",NA
"SPO2261",0.8374,"orfg5","gene transfer agent","SPO_RS11470",1
"SPO2262",NA,"orfg4","gene transfer agent","SPO_RS11475",NA
"SPO2264",0.1152,"orfg3","gene transfer agent","SPO_RS11485",0.863558512720157
"SPO2266",0.1422,"SPO2266","gene transfer agent","SPO_RS11490",0.91598407960199
"SPO2267",0.6898,"orfg2","gene transfer agent","",1
"SPO2268",0.6826,"orfg1","hypothetical protein","SPO_RS11500",1
"SPO2269",0.4616,"SPO2269","hypothetical protein","",1
"SPO2270",0.1452,"SPO2270","putative protein TIGR00247","SPO_RS11510",0.91598407960199
"SPO2272",0.5884,"hisA2","1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase 2 (EC 5.3.1.16)","SPO_RS11520",1
"SPO2273",0.3924,"SPO2273","acetyltransferase, GNAT family","SPO_RS11525",1
"SPO2277",1.0614,"SPO2277","cytochrome, putative","SPO_RS11545",1
"SPO2278",0.252,"SPO2278","hypothetical protein","SPO_RS11550",1
"SPO2279",0.4598,"SPO2279","hypothetical protein","SPO_RS11555",1
"SPO2280",0.4082,"SPO2280","hypothetical protein","",1
"SPO2283",1.0132,"rplI","ribosomal protein L9","SPO_RS11575",1
"SPO2284",0.9814,"SPO2284","transglycosylase SLT domain protein","SPO_RS11580",1
"SPO2285",1.0176,"SPO2285","DNA-binding protein, putative","SPO_RS11585",1
"SPO2286",0.4368,"luxR-2","autoinducer-binding transcriptional regulator LuxR","SPO_RS11590",1
"SPO2287",0,"SPO2287","autoinducer synthesis protein","SPO_RS11595",0
"SPO2288",1.4454,"tig","trigger factor","SPO_RS11600",1
"SPO2289",0,"SPO2289","hypothetical protein","SPO_RS11605",0
"SPO2290",1.5032,"SPO2290","hypothetical protein","SPO_RS11610",1
"SPO2292",0.5298,"SPO2292","hypothetical protein","",1
"SPO2293",1.1756,"SPO2293","YjeF family protein","SPO_RS11625",1
"SPO2296",0.6458,"SPO2296","hypothetical protein","SPO_RS11640",1
"SPO2297",0.5988,"SPO2297","hypothetical protein","SPO_RS11645",1
"SPO2298",0.6628,"SPO2298","hypothetical protein","SPO_RS11650",1
"SPO2299",0.5196,"dddP","DMSP lyase","SPO_RS11655",1
"SPO2301",0.4506,"SPO2301","osmC-like family protein","SPO_RS11665",1
"SPO2302",0.9944,"SPO2302","bioY family protein","SPO_RS11670",1
"SPO2303",1.441,"SPO2303","hypothetical protein","SPO_RS11675",1
"SPO2304",0.9164,"SPO2304","hypothetical protein","SPO_RS11680",1
"SPO2306",NA,"SPO2306","hypothetical protein","SPO_RS23105",NA
"SPO2307",0,"SPO2307","hypothetical protein","SPO_RS11690",0
"SPO2308",0.9774,"fliG","flagellar motor switch protein FliG","SPO_RS11695",1
"SPO2309",0.5746,"SPO2309","hypothetical protein","SPO_RS11700",1
"SPO2310",2,"SPO2310","lipid A biosynthesis lauroyl acyltransferase, putative","SPO_RS11705",1
"SPO2311",1.4316,"SPO2311","hypothetical protein","",1
"SPO2313",1.0128,"SPO2313","hypothetical protein","SPO_RS11720",1
"SPO2318",0.1134,"SPO2318","hypothetical protein","SPO_RS11750",0.863558512720157
"SPO2319",0.9546,"SPO2319","hypothetical protein","SPO_RS11755",1
"SPO2323",1.0106,"SPO2323","mechanosensitive ion channel family protein","SPO_RS11775",1
"SPO2324",0.6308,"SPO2324","hypothetical protein","SPO_RS11780",1
"SPO2326",0,"SPO2326","hypothetical protein","SPO_RS11790",0
"SPO2327",0.273,"SPO2327","fatty acid desaturase","SPO_RS11795",1
"SPO2330",0.9848,"SPO2330","hypothetical protein","SPO_RS11810",1
"SPO2331",0,"SPO2331","efflux transporter, RND family, MFP subunit","SPO_RS11815",0
"SPO2332",0.9926,"SPO2332","transporter, AcrB/AcrD/AcrF family","SPO_RS11820",1
"SPO2333",1.0136,"SPO2333","hypothetical protein","",1
"SPO2334",0.2758,"SPO2334","CAAX amino terminal protease family protein","SPO_RS11830",1
"SPO2335",0.402,"SPO2335","ABC transporter, ATP-binding/permease protein","SPO_RS11835",1
"SPO2336",0,"SPO2336","lysM domain protein","SPO_RS22890",0
"SPO2337",0.2852,"SPO2337","decarboxylase family protein","SPO_RS11845",1
"SPO2338",1.0006,"rarD-1","RarD","SPO_RS11850",1
"SPO2339",0.3214,"SPO2339","enoyl-CoA hydratase/isomerase family protein","SPO_RS11855",1
"SPO2340",0.0584,"sodB","superoxide dismutase, Fe","SPO_RS11860",0.601702479338843
"SPO2341",0,"SPO2341","methyltransferase, FkbM family","SPO_RS11865",0
"SPO2341a",0.5264,"SPO2341a","hypothetical protein","SPO_RS11870",1
"SPO2342",0.9978,"SPO2342","hypothetical protein","SPO_RS11875",1
"SPO2343",0,"SPO2343","hypothetical protein","SPO_RS11880",0
"SPO2344",0.9824,"SPO2344","sarcosine oxidase, gamma subunit family","SPO_RS11890",1
"SPO2345",1.5704,"SPO2345","sarcosine oxidase, alpha subunit family","SPO_RS11895",1
"SPO2346",0.9248,"SPO2346","sarcosine oxidase, delta subunit family","SPO_RS11900",1
"SPO2347",1.0016,"SPO2347","hypothetical protein","SPO_RS11910",1
"SPO2348",0.0278,"SPO2348","sarcosine oxidase, beta subunit family","SPO_RS11915",0.367871698113208
"SPO2349",1.0066,"cycH","cytochrome c-type biogenesis protein CycH","SPO_RS11920",1
"SPO2350",0.8408,"SPO2350","putative protein TIGR00250","SPO_RS11925",1
"SPO2351",0.2252,"SPO2351","hypothetical protein","SPO_RS11930",1
"SPO2352",0.6536,"SPO2352","type I secretion target repeat protein","",1
"SPO2353",0.5076,"SPO2353","hypothetical protein","SPO_RS11940",1
"SPO2354",0.2084,"SPO2354","membrane protein","SPO_RS11945",1
"SPO2355",0.0286,"iseR","Isethionate dissimilation regulator","SPO_RS11950",0.367871698113208
"SPO2356",0.5126,"iseM","Isethionate TRAP transporter","SPO_RS11955",1
"SPO2357",0.7174,"iseL","Isethionate TRAP transporter","SPO_RS11960",1
"SPO2358",0.889,"iseK","Isethionate TRAP transporter","SPO_RS11965",1
"SPO2359",0.4454,"iseJ","Isethionate dehydrogenase","SPO_RS11970",1
"SPO2361",0,"SPO2361","sensor histidine kinase/response regulator","SPO_RS11980",0
"SPO2363",0.8304,"serB-1","phosphoserine phosphatase","SPO_RS11990",1
"SPO2364",0.3222,"SPO2364","amino acid ABC transporter, periplasmic amino acid-binding protein","SPO_RS11995",1
"SPO2365",0.6218,"SPO2365","amino acid ABC transporter, permease protein","SPO_RS12000",1
"SPO2366",0.736,"SPO2366","amino acid ABC transporter, permease protein","SPO_RS12005",1
"SPO2367",1.0538,"SPO2367","amino acid ABC transporter, ATP-binding protein","SPO_RS12010",1
"SPO2368",0.6934,"SPO2368","Na/Pi-cotransporter family protein","SPO_RS12015",1
"SPO2369",0.8354,"SPO2369","DNA-binding response regulator, LuxR family","SPO_RS12020",1
"SPO2370",1.0118,"SPO2370","sodium:alanine symporter family protein","SPO_RS12025",1
"SPO2371",0.145,"SPO2371","universal stress protein family protein","SPO_RS12030",0.91598407960199
"SPO2372",0.339,"SPO2372","transcriptional regulator, AsnC family","SPO_RS12035",1
"SPO2373",0.5712,"SPO2373","hypothetical protein","SPO_RS12040",1
"SPO2374",0.9422,"SPO2374","tRNA-dihydrouridine synthase A","SPO_RS12045",1
"SPO2377",0.2242,"SPO2377","ferredoxin","SPO_RS12060",1
"SPO2378",0.0862,"SPO2378","selenium-binding protein, putative","SPO_RS12065",0.788454807692308
"SPO2380",0.7762,"SPO2380","acyl-CoA dehydrogenase","SPO_RS12075",1
"SPO2381",0.5968,"SPO2381","transcriptional regulator, LysR family","SPO_RS12080",1
"SPO2382",0.923,"SPO2382","tricarboxylate transporter family protein","SPO_RS12085",1
"SPO2383",0.4642,"SPO2383","hypothetical protein","SPO_RS22545",1
"SPO2384",0.8422,"SPO2384","tricarboxylate transporter family protein","SPO_RS12095",1
"SPO2385",0.8354,"SPO2385","benzaldehyde lyase, putative","SPO_RS12100",1
"SPO2386",0.8706,"SPO2386","hypothetical protein","SPO_RS12105",1
"SPO2387",0.1532,"SPO2387","oxidoreductase, FAD-binding protein","SPO_RS12110",0.932806578947368
"SPO2388",0.3978,"SPO2388","translocator protein, LysE family","SPO_RS12115",1
"SPO2389",0.9974,"SPO2389","oxidoreductase, molybdopterin-binding protein","SPO_RS12120",1
"SPO2390",0.4696,"SPO2390","site-specific recombinase, phage integrase family","",1
"SPO2392",0.184,"SPO2392","hypothetical protein","",1
"SPO2393",1.1656,"SPO2393","carbon monoxide dehydrogenase G protein, putative","SPO_RS12150",1
"SPO2394",0.7194,"coxF","carbon monoxide dehydrogenase F protein","SPO_RS12155",1
"SPO2395",0.4798,"coxE","carbon monoxide dehydrogenase E protein","SPO_RS12160",1
"SPO2396",0.662,"coxD","carbon monoxide dehydrogenase D protein","SPO_RS12165",1
"SPO2397",0.994,"coxL-2","carbon monoxide dehydrogenase, large subunit","SPO_RS12170",1
"SPO2398",0.574,"coxS-2","carbon monoxide dehydrogenase, small subunit","SPO_RS12175",1
"SPO2399",0.9856,"coxM","carbon monoxide dehydrogenase, medium subunit","SPO_RS12180",1
"SPO2400",0.9614,"coxC","carbon monoxide dehydrogenase operon C protein","SPO_RS12185",1
"SPO2401",0.2636,"SPO2401","type I secretion target repeat protein","",1
"SPO2403",0.601,"SPO2403","hypothetical protein","",1
"SPO2405",0.6298,"SPO2405","site-specific recombinase, phage integrase family","",1
"SPO2406",0.6602,"SPO2406","ISSpo6, transposase orf A","",1
"SPO2407",0.9958,"SPO2407","ISSpo6, transposase orfB","",1
"SPO2408",0.8106,"SPO2408","hypothetical protein","SPO_RS12235",1
"SPO2409",1.568,"SPO2409","oxidoreductase, short chain dehydrogenase/reductase family","SPO_RS12240",1
"SPO2410",0.6346,"SPO2410","dihydroxy-acid dehydratase, putative","SPO_RS12245",1
"SPO2411",1.022,"SPO2411","hypothetical protein","SPO_RS12250",1
"SPO2412",0.5728,"SPO2412","aldolase, putative","SPO_RS12255",1
"SPO2413",0,"SPO2413","oxidoreductase, short chain dehydrogenase/reductase family","SPO_RS12260",0
"SPO2414",0.9018,"SPO2414","mandelate racemase/muconate lactonizing enzyme family protein","SPO_RS12265",1
"SPO2416",0.8264,"SPO2416","3-hydroxyisobutyrate dehydrogenase family protein","SPO_RS12275",1
"SPO2418",0.2074,"SPO2418","transporter, LysE family","SPO_RS12285",1
"SPO2419",0.3826,"SPO2419","hypothetical protein","SPO_RS12290",1
"SPO2420",0.5684,"kdgK","2-dehydro-3-deoxygluconokinase","SPO_RS12295",1
"SPO2422",0.2292,"SPO2422","D-isomer specific 2-hydroxyacid dehydrogenase family protein","SPO_RS12305",1
"SPO2423",0.8836,"SPO2423","hypothetical protein","SPO_RS12310",1
"SPO2424",0.3644,"idnD","L-idonate 5-dehydrogenase","SPO_RS12315",1
"SPO2425",0.337,"SPO2425","shikimate 5-dehydrogenase/quinate 5-dehydrogenase family protein","SPO_RS12320",1
"SPO2426",0.9864,"SPO2426","hypothetical protein","SPO_RS12325",1
"SPO2428",0.3712,"SPO2428","6-phosphogluconate dehydrogenase domain protein","SPO_RS12335",1
"SPO2429",0.3478,"SPO2429","oxidoreductase, Gfo/Idh/MocA family","SPO_RS12340",1
"SPO2430",0.0606,"SPO2430","hydrolase, UxaA family","SPO_RS12345",0.607970731707317
"SPO2431",0.7974,"SPO2431","TRAP dicarboxylate transporter, DctM subunit","SPO_RS12350",1
"SPO2432",0.2422,"SPO2432","TRAP dicarboxylate transporter, DctQ subunit","",1
"SPO2433",0.8692,"SPO2433","TRAP dicarboxylate transporter, DctP subunit, putative","SPO_RS12360",1
"SPO2434",0.4018,"SPO2434","transcriptional regulator, GntR family","SPO_RS12365",1
"SPO2435",0.281,"SPO2435","fumarylacetoacetate hydrolase family protein","SPO_RS12370",1
"SPO2436",0.293,"SPO2436","FAD dependent oxidoreductase/aminomethyl transferase","SPO_RS12375",1
"SPO2437",0.2196,"SPO2437","Asp/Glu/Hydantoin racemase family protein","SPO_RS12380",1
"SPO2438",0.7378,"SPO2438","phytanoyl-CoA dioxygenase family protein","SPO_RS12385",1
"SPO2439",0.4318,"SPO2439","transcriptional regulator, GntR family","SPO_RS12390",1
"SPO2440",0.431,"SPO2440","metallopeptidase, family M24","SPO_RS12395",1
"SPO2441",0.3228,"SPO2441","glycine betaine/proline ABC transporter, periplasmic glycine betaine/proline-binding protein","SPO_RS12400",1
"SPO2442",0.8386,"SPO2442","glycine betaine/proline ABC transporter, permease protein","SPO_RS12405",1
"SPO2443",0.9288,"SPO2443","glycine betaine/proline ABC transporter, ATP-binding protein","SPO_RS12410",1
"SPO2445",1.0152,"SPO2445","drug resistance transporter, Bcr/CflA subfamily","SPO_RS12420",1
"SPO2446",0.9954,"SPO2446","ABC transporter, ATP-binding protein","SPO_RS12425",1
"SPO2447",0.9772,"SPO2447","acetyltransferase, GNAT family","SPO_RS12430",1
"SPO2448",0.1234,"SPO2448","membrane protein, MarC family","SPO_RS12435",0.879669097888676
"SPO2449",1.025,"SPO2449","hypothetical protein","SPO_RS12440",1
"SPO2450",0.9942,"SPO2450","Asp/Glu/Hydantoin racemase family protein","SPO_RS12445",1
"SPO2451",0.996,"SPO2451","acyltransferase, putative","SPO_RS12450",1
"SPO2452",0.566,"SPO2452","DNA polymerase III, chi subunit, putative","SPO_RS12455",1
"SPO2453",0.395,"pepA","cytosol aminopeptidase","SPO_RS12460",1
"SPO2458",0.426,"ksgA","dimethyladenosine transferase","SPO_RS12485",1
"SPO2459",NA,"SPO2459","hypothetical protein","SPO_RS12490",NA
"SPO2460",0.6442,"SPO2460","modification methylase, HemK family","SPO_RS12495",1
"SPO2464",0.546,"speB-2","agmatinase","SPO_RS12515",1
"SPO2465",1.1522,"SPO2465","hypothetical protein","SPO_RS12520",1
"SPO2466",1.0016,"SPO2466","glyoxalase family protein","SPO_RS12525",1
"SPO2467",0.9942,"speB-3","agmatinase","SPO_RS12530",1
