mean,lwrCL,uprCL,spo,naCount
0.698,0.204,1.098,SPO1473,0
0.609,0,1.1,SPO1474,197
1.109,0.962,1.236,SPO1475,0
0.785,0.617,0.915,SPO1476,0
0.98,0.887,1.094,SPO1477,0
0.759,0.531,0.957,SPO1478,0
0.805,0.637,0.953,SPO1479,0
0.315,0,0.845,SPO1480,2298
0.476,0.146,0.734,SPO1481,0
0.851,0.795,0.906,SPO1482,0
0.958,0.859,1.056,SPO1483,0
0.314,0,0.893,SPO1484,2213
0.826,0.661,1.006,SPO1485,0
0.853,0.787,0.919,SPO1486,0
NA,NA,NA,SPO1487,10000
0.973,0.865,1.087,SPO1488,0
0.915,0.801,1.024,SPO1489,0
0.947,0.833,1.045,SPO1490,0
0.922,0.733,1.104,SPO1491,0
0.922,0.873,0.982,SPO1492,0
0.987,0.949,1.028,SPO1493,0
1.28,0.979,1.525,SPO1494,0
0.757,0.269,1.138,SPO1495,0
0.75,0.651,0.85,SPO1496,0
0.773,0.606,0.998,SPO1497,0
0.948,0.875,1.021,SPO1498,0
0.915,0.619,1.166,SPO1499,0
NA,NA,NA,SPO1500,10000
1.095,1.017,1.169,SPO1501,0
0.677,0.204,0.997,SPO1502,0
0.954,0.865,1.066,SPO1503,0
0.885,0.802,0.984,SPO1505,0
0.848,0.759,0.959,SPO1506,0
0.869,0.525,1.157,SPO1507,0
1.018,0.888,1.159,SPO1508,0
0.9,0.752,1.074,SPO1510,0
1.253,1.253,1.253,SPO1511,7732
NA,NA,NA,SPO1512,10000
0.932,0.779,1.1,SPO1513,0
0.819,0.3,1.211,SPO1514,0
0.961,0.897,1.023,SPO1515,0
0.816,0.672,0.993,SPO1516,0
0.917,0.833,1.004,SPO1517,0
0.185,0,0.769,SPO1518,672
1.07,1.014,1.129,SPO1519,0
0.838,0,1.421,SPO1520,204
1.029,0.974,1.073,SPO1521,0
0.598,0,1.13,SPO1522,1
1.16,1.159,1.16,SPO1523,5863
0.369,0,1.014,SPO1524,3138
0.846,0.66,1.023,SPO1525,0
1.38,1.224,1.522,SPO1526,3197
1.03,0.26,1.687,SPO1527,49
NA,NA,NA,SPO1528,10000
0.832,0.565,1.006,SPO1529,0
0.928,0.768,1.12,SPO1530,0
1.138,1.084,1.21,SPO1531,4415
0.958,0.867,1.051,SPO1532,0
0.85,0.311,1.187,SPO1533,0
1.125,0.978,1.278,SPO1534,0
0.99,0.768,1.183,SPO1535,0
0.748,0.477,0.999,SPO1536,0
NA,NA,NA,SPO1537,10000
0.801,0.491,1.061,SPO1538,0
0.914,0.805,1.058,SPO1539,0
0.87,0.643,1.027,SPO1540,0
1.344,1.262,1.411,SPO1541,1560
0.884,0.717,1.049,SPO1542,0
0.963,0.872,1.07,SPO1543,0
0.851,0.747,0.947,SPO1544,0
1.031,0.948,1.115,SPO1545,0
0.977,0.843,1.108,SPO1546,0
0.996,0.779,1.214,SPO1547,0
0.994,0.834,1.146,SPO1548,0
1.258,1.124,1.375,SPO1549,0
0.797,0.638,0.962,SPO1550,0
1.047,1.02,1.076,SPO1551,0
0.968,0.892,1.051,SPO1552,0
0.74,0.562,0.971,SPO1553,0
0.974,0.881,1.082,SPO1554,0
1.082,1.061,1.104,SPO1555,0
0.981,0.959,1.002,SPO1556,0
1.064,1.034,1.092,SPO1557,0
1.041,0.927,1.168,SPO1558,0
1.029,0.951,1.112,SPO1559,0
0.956,0.761,1.142,SPO1560,0
0.996,0.871,1.126,SPO1561,0
0.991,0.891,1.092,SPO1562,0
0.539,0,1.224,SPO1563,1559
1.068,0.725,1.555,SPO1564,201
0.966,0.77,1.119,SPO1565,0
1.088,1.013,1.154,SPO1566,0
1.02,0.895,1.161,SPO1567,0
0.925,0.823,1.01,SPO1568,0
0.781,0.255,1.107,SPO1569,0
0.82,0.733,0.908,SPO1570,0
0.831,0.652,1.001,SPO1571,0
1.04,0.997,1.087,SPO1572,0
0.759,0.497,1.007,SPO1573,0
0.933,0.82,1.021,SPO1574,0
0.868,0.712,1.02,SPO1575,0
0.927,0.84,1.017,SPO1576,0
1.013,0.902,1.156,SPO1578,0
0.858,0.666,1.047,SPO1579,0
1.008,0.841,1.171,SPO1580,0
1.051,0.878,1.242,SPO1581,0
0.446,0.138,0.75,SPO1582,0
NA,NA,NA,SPO1583,10000
1.082,0.911,1.288,SPO1584,0
0.995,0.913,1.074,SPO1585,0
1.08,0.965,1.194,SPO1586,0
0.752,0.517,0.952,SPO1587,0
1.129,1.023,1.241,SPO1588,0
0.938,0.769,1.111,SPO1589,59
0.979,0.886,1.086,SPO1590,0
1.149,1.029,1.274,SPO1591,0
0.981,0.946,1.024,SPO1592,0
0.924,0.754,1.084,SPO1593,0
1.266,1.131,1.397,SPO1594,0
0.771,0.297,0.929,SPO1595,194
1.184,1.006,1.362,SPO1596,0
1.007,0.823,1.243,SPO1597,0
1.163,0.996,1.324,SPO1598,0
0.729,0.242,1.043,SPO1599,0
0.99,0.836,1.136,SPO1600,0
0.865,0.659,1.1,SPO1601,0
1.034,0.83,1.272,SPO1602,3
1.01,0.406,1.334,SPO1603,1059
0.394,0,0.795,SPO1604,0
0.894,0.777,1.013,SPO1605,0
0.91,0.778,1.026,SPO1606,0
1.01,0.762,1.202,SPO1607,0
0.944,0.866,1.033,SPO1608,0
0.887,0.804,0.951,SPO1609,0
0.899,0.758,1.017,SPO1610,0
0.998,0.627,1.557,SPO1611,4
0.953,0.895,1.008,SPO1612,0
0.643,0.427,0.864,SPO1613,5813
1.174,0.853,1.612,SPO1614,2
1.053,0.938,1.155,SPO1615,0
0.839,0.686,0.988,SPO1616,0
0.992,0.91,1.057,SPO1617,0
NA,NA,NA,SPO1618,10000
0.619,0.194,0.917,SPO1620,0
0.278,0,1.172,SPO1621,655
0.988,0.916,1.056,SPO1622,0
0.857,0.255,1.249,SPO1623,0
0.898,0.746,1.066,SPO1624,0
1.073,0.997,1.159,SPO1625,0
0.943,0.925,0.965,SPO1626,0
0.958,0.383,1.148,SPO1627,208
0.85,0.695,1.041,SPO1628,0
1.084,0.943,1.205,SPO1629,0
1.231,0.927,1.722,SPO1630,0
NA,NA,NA,SPO1631,10000
1.263,1.263,1.263,SPO1632,7696
0.76,0.418,1.028,SPO1633,0
NA,NA,NA,SPO1634,10000
NA,NA,NA,SPO1635,10000
1.15,0.94,1.489,SPO1636,0
1.058,0.988,1.127,SPO1638,0
0.699,0.268,1.075,SPO1639,0
1.017,0.971,1.064,SPO1640,0
0.966,0.877,1.049,SPO1641,0
0.939,0.883,0.992,SPO1642,0
0.874,0.777,1.019,SPO1643,0
0.875,0.817,0.944,SPO1644,0
NA,NA,NA,SPO1645,10000
1.038,0.835,1.24,SPO1646,0
0.938,0.852,1.025,SPO1647,0
0.891,0.839,0.945,SPO1648,0
1.127,0.994,1.265,SPO1649,0
0.994,0.884,1.101,SPO1651,0
0.91,0.841,0.969,SPO1652,0
0.984,0.935,1.053,SPO1655,0
0.938,0.884,0.993,SPO1656,0
0.946,0.824,1.072,SPO1657,0
0.953,0.797,1.109,SPO1658,0
0.978,0.907,1.044,SPO1659,0
0.947,0.817,1.056,SPO1660,378
NA,NA,NA,SPO1662,10000
1.004,0.891,1.108,SPO1663,0
NA,NA,NA,SPO1664,10000
NA,NA,NA,SPO1665,10000
NA,NA,NA,SPO1666,10000
0.799,0.713,0.892,SPO1667,5875
1.052,0.954,1.165,SPO1668,0
NA,NA,NA,SPO1670,10000
NA,NA,NA,SPO1671,10000
NA,NA,NA,SPO1673,10000
NA,NA,NA,SPO1674,10000
NA,NA,NA,SPO1675,10000
1.033,1.004,1.063,SPO1676,0
0.429,0,0.861,SPO1677,0
1.033,0.902,1.171,SPO1678,0
1.01,0.947,1.069,SPO1679,0
NA,NA,NA,SPO1680,10000
0.97,0.907,1.041,SPO1681,0
0.888,0.763,0.999,SPO1682,0
0.769,0.585,0.953,SPO1683,0
NA,NA,NA,SPO1684,10000
0.996,0.878,1.088,SPO1685,0
1.019,0.824,1.213,SPO1686,0
1.027,1,1.056,SPO1687,0
0.975,0.873,1.074,SPO1688,0
1.079,0.991,1.165,SPO1689,0
1.103,1.036,1.173,SPO1690,0
NA,NA,NA,SPO1691,10000
NA,NA,NA,SPO1692,10000
1.06,1.048,1.071,SPO1693,0
1.012,0.974,1.044,SPO1694,0
0.995,0.916,1.056,SPO1695,0
0.898,0.839,0.95,SPO1696,0
0.948,0.891,1.001,SPO1697,0
0.955,0.879,1.035,SPO1698,0
0.934,0.849,1,SPO1699,0
1.004,0.926,1.081,SPO1700,0
0.999,0.941,1.062,SPO1701,0
0.98,0.944,1.016,SPO1702,0
0.962,0.912,1.012,SPO1703,0
0.958,0.912,0.997,SPO1704,0
0.953,0.919,0.986,SPO1705,0
1.074,1.023,1.117,SPO1707,0
0.701,0.495,0.909,SPO1707a,0
1.054,0.846,1.246,SPO1708,33
0.932,0.853,0.994,SPO1709,0
1.048,0.969,1.128,SPO1710,0
0.906,0.787,1.01,SPO1711,0
1.334,1.334,1.334,SPO1712,7774
0.566,0,0.97,SPO1713,43
0.894,0.719,1.021,SPO1714,0
0.989,0.822,1.165,SPO1715,0
0.921,0.84,1.007,SPO1716,0
0.807,0.642,0.969,SPO1717,0
0.888,0.829,0.937,SPO1718,0
0.696,0.385,0.992,SPO1719,0
0.915,0.635,1.137,SPO1720,0
0.937,0.769,1.112,SPO1721,0
0.924,0.757,1.093,SPO1722,0
1.261,1.229,1.3,SPO1723,0
0.913,0.748,1.094,SPO1724,0
1.123,1.058,1.196,SPO1725,0
1.11,0.997,1.245,SPO1727,0
1.044,0.84,1.284,SPO1728,0
0,0,0,SPO1729,0
1.034,1.034,1.034,SPO1732,5864
NA,NA,NA,SPO1733,10000
0,0,0,SPO1734,0
0.845,0,1.389,SPO1735,185
0.879,0.777,0.983,SPO1736,0
0.709,0,1.033,SPO1737,39
1.103,0.892,1.288,SPO1738,1
NA,NA,NA,SPO1739,10000
1.002,0.863,1.146,SPO1740,0
0.904,0.78,1.01,SPO1741,0
0.917,0.846,0.988,SPO1742,0
1.11,0.944,1.266,SPO1743,0
0.92,0.83,1.007,SPO1744,0
1.011,0.846,1.159,SPO1745,0
1,0.939,1.054,SPO1746,0
0.284,0,0.748,SPO1747,3139
1.262,0.902,1.569,SPO1748,101
0.874,0.874,0.874,SPO1749,7687
NA,NA,NA,SPO1750,10000
1.025,0.939,1.123,SPO1751,0
0.205,0,0.851,SPO1752,3048
NA,NA,NA,SPO1754,10000
0.929,0.875,0.985,SPO1755,0
1.14,1.094,1.177,SPO1756,0
1.086,1.02,1.147,SPO1757,0
NA,NA,NA,SPO1758,10000
NA,NA,NA,SPO1759,10000
NA,NA,NA,SPO1760,10000
0.989,0.914,1.081,SPO1761,0
1.11,1.018,1.192,SPO1762,0
0.676,0,1.543,SPO1763,1519
0.886,0.706,1.071,SPO1764,0
0.851,0.613,1.066,SPO1765,0
1.022,0.92,1.117,SPO1766,0
1.134,0.961,1.376,SPO1767,0
0.944,0.81,1.115,SPO1769,0
0.888,0.753,1.033,SPO1770,0
1.004,0.879,1.12,SPO1771,0
1.163,1.051,1.288,SPO1772,0
0.885,0.772,1.014,SPO1773,0
1.041,0.93,1.149,SPO1774,0
0.886,0.798,0.988,SPO1775,0
1.05,0.983,1.117,SPO1776,0
1.094,1.053,1.133,SPO1777,0
0.96,0.58,1.255,SPO1779,0
1.082,1.022,1.132,SPO1780,0
1.017,0.899,1.127,SPO1781,0
1.077,1,1.146,SPO1782,0
0.957,0.891,1.024,SPO1783,0
0.714,0.226,1.054,SPO1784,0
1.037,0.944,1.12,SPO1785,0
0.904,0.833,0.976,SPO1786,0
1.048,0.959,1.135,SPO1787,0
1.209,1.103,1.317,SPO1788,0
0.951,0.781,1.124,SPO1789,0
0.999,0.933,1.078,SPO1790,0
1.047,0.946,1.163,SPO1791,0
0.922,0.681,1.192,SPO1792,0
0.942,0.83,1.052,SPO1793,0
1.128,1.025,1.231,SPO1794,0
0.479,0,0.87,SPO1795,31
0.947,0.884,1.002,SPO1796,0
0.869,0.758,0.98,SPO1798,0
0.63,0,1.419,SPO1799,1540
0.959,0.877,1.047,SPO1800,0
1.046,0.93,1.158,SPO1801,0
NA,NA,NA,SPO1803,10000
1.101,0.996,1.204,SPO1804,0
NA,NA,NA,SPO1805,10000
1.019,0.929,1.114,SPO1806,0
1.131,1.052,1.213,SPO1807,3118
0.964,0.711,1.207,SPO1808,0
1.015,0.913,1.115,SPO1809,0
0.952,0.872,1.035,SPO1810,0
0.933,0.824,1.039,SPO1812,0
0.926,0.795,1.03,SPO1813,0
1.163,1.113,1.212,SPO1814,0
0.987,0.94,1.041,SPO1815,0
1.089,1.072,1.104,SPO1816,0
0.632,0.206,0.941,SPO1817,0
0.887,0.79,0.993,SPO1818,0
1.171,0.648,1.982,SPO1819,602
0.774,0.571,0.952,SPO1820,0
NA,NA,NA,SPO1821,10000
1.035,0.875,1.197,SPO1822,0
0.939,0.674,1.274,SPO1823,4
NA,NA,NA,SPO1824,10000
0.934,0.837,1.017,SPO1825,0
1.163,1.042,1.279,SPO1826,0
NA,NA,NA,SPO1827,10000
1.029,0.956,1.12,SPO1828,0
0.752,0.245,1.184,SPO1829,1
1.154,1.003,1.316,SPO1830,0
1.103,0.976,1.243,SPO1831,0
1.056,0.981,1.132,SPO1832,0
1.02,0.967,1.078,SPO1833,0
1.002,0.946,1.063,SPO1834,0
1.062,0.795,1.269,SPO1835,0
1.075,0.982,1.152,SPO1836,0
0.95,0.869,1.044,SPO1837,0
0.756,0.699,0.815,SPO1838,0
0.971,0.88,1.055,SPO1839,0
1.023,0.932,1.114,SPO1840,0
1.008,0.966,1.062,SPO1841,0
0.36,0,0.795,SPO1842,3136
1.113,0.939,1.334,SPO1843,0
0.622,0,0.884,SPO1844,631
0.96,0.895,1.018,SPO1845,0
1.021,0.939,1.109,SPO1846,0
0.964,0.936,0.996,SPO1847,0
0.926,0.858,0.993,SPO1848,0
0.876,0.712,1.039,SPO1849,0
1.03,0.84,1.217,SPO1850,0
0.781,0.253,1.135,SPO1851,0
1.085,0.994,1.158,SPO1852,0
1.147,0.879,1.44,SPO1853,0
0.98,0.911,1.057,SPO1854,0
1.091,1.003,1.181,SPO1855,0
0.961,0.717,1.212,SPO1856,0
0.973,0.866,1.112,SPO1857,0
0.501,0,1.014,SPO1858,0
1.178,1.029,1.325,SPO1859,47
1.019,0.953,1.083,SPO1860,0
0.855,0.668,1.021,SPO1861,0
0.908,0.867,0.965,SPO1862,0
0.336,0.11,0.497,SPO1863,0
1.242,1.221,1.262,SPO1865,5857
1.159,1.079,1.24,SPO1866,0
NA,NA,NA,SPO1867,10000
0,0,0,SPO1868,0
0.452,0,0.927,SPO1869,0
0.047,0,0.123,SPO1870,0
1.02,0.97,1.065,SPO1871,0
1.195,1.034,1.353,SPO1872,2234
1.093,1.081,1.107,SPO1873,0
1.054,1.031,1.076,SPO1874,0
0.821,0.739,0.916,SPO1875,0
1.03,1.002,1.07,SPO1876,0
1.004,0.893,1.126,SPO1878,0
0.954,0.363,1.363,SPO1879,202
NA,NA,NA,SPO1880,10000
NA,NA,NA,SPO1881,10000
1.09,0.914,1.252,SPO1882,0
0.95,0.88,1.026,SPO1883,0
0,0,0,SPO1884,0
0.974,0.848,1.08,SPO1885,0
0.997,0.903,1.084,SPO1886,0
0.171,0,0.427,SPO1887,0
0.178,0,0.55,SPO1888,0
0.275,0.081,0.457,SPO1889,0
0.166,0,0.505,SPO1890,0
1.102,0.88,1.321,SPO1891,0
NA,NA,NA,SPO1892,10000
1.129,1.031,1.227,SPO1893,0
NA,NA,NA,SPO1895,10000
1.089,0.938,1.233,SPO1897,0
1.149,1.055,1.245,SPO1898,0
NA,NA,NA,SPO1899,10000
0.787,0.597,0.97,SPO1900,0
1.163,0.992,1.311,SPO1901,0
1.188,1.082,1.309,SPO1902,0
0.859,0.681,0.995,SPO1903,0
NA,NA,NA,SPO1904,10000
0.958,0.874,1.033,SPO1905,0
0.986,0.884,1.087,SPO1906,0
1.008,0.964,1.067,SPO1907,0
1.084,1.006,1.153,SPO1908,0
0.971,0.892,1.051,SPO1909,0
0.904,0.829,0.984,SPO1911,0
0.994,0.838,1.157,SPO1912,0
0.956,0.86,1.051,SPO1913,0
0.967,0.868,1.072,SPO1914,0
1.083,0.902,1.389,SPO1915,361
1.061,0.976,1.138,SPO1916,0
1.038,0.958,1.101,SPO1917,0
0.99,0.886,1.125,SPO1918,0
1.045,0.955,1.119,SPO1919,0
0.943,0.834,1.028,SPO1920,0
0.446,0.144,0.698,SPO1921,0
1.031,1,1.057,SPO1922,0
1.127,1.091,1.166,SPO1923,0
1.004,0.976,1.033,SPO1925,0
1.018,1.003,1.031,SPO1926,0
1.046,1.025,1.069,SPO1927,0
1.129,1.093,1.171,SPO1928,0
1.071,1.035,1.106,SPO1929,0
NA,NA,NA,SPO1930,10000
1.08,0.961,1.204,SPO1931,0
1.047,1.018,1.071,SPO1932,0
0.836,0.749,0.922,SPO1933,0
0.985,0.89,1.085,SPO1934,0
0.988,0.941,1.034,SPO1935,0
1.039,0.99,1.089,SPO1936,0
0.99,0.894,1.092,SPO1937,0
0.946,0.907,0.985,SPO1938,0
1.078,1.025,1.135,SPO1939,0
1.051,0.849,1.257,SPO1940,0
1.022,0.948,1.085,SPO1941,0
NA,NA,NA,SPO1942,10000
0.907,0.723,1.047,SPO1943,0
0.65,0.218,0.921,SPO1944,0
NA,NA,NA,SPO1945,10000
1.042,0.979,1.102,SPO1946,0
1.015,0.977,1.053,SPO1947,0
1.075,1.012,1.144,SPO1948,0
1.093,1.067,1.117,SPO1949,0
1.07,1.041,1.099,SPO1950,0
1.016,0.922,1.112,SPO1951,0
1.078,0.935,1.234,SPO1952,0
0.991,0.797,1.193,SPO1953,0
1.003,0.766,1.229,SPO1954,0
1.013,0.933,1.102,SPO1955,0
0.898,0.762,1.022,SPO1956,0
1.025,0.956,1.101,SPO1957,0
0.884,0.702,1.062,SPO1958,0
1.11,1.022,1.208,SPO1959,0
0.952,0.822,1.069,SPO1960,0
1.034,0.933,1.139,SPO1961,0
0.89,0.76,1.032,SPO1962,0
0.793,0.684,0.9,SPO1963,0
0.946,0.872,1.008,SPO1964,0
NA,NA,NA,SPO1965,10000
0.809,0.607,1.284,SPO1966,9
0.882,0.715,1.048,SPO1967,0
NA,NA,NA,SPO1968,10000
0.993,0.873,1.135,SPO1969,0
0.99,0.886,1.094,SPO1970,0
0.973,0.846,1.105,SPO1971,0
1.029,0.891,1.154,SPO1972,0
0,0,0,SPO1973,0
1.039,0.984,1.077,SPO1974,0
1.199,1.005,1.403,SPO1975,0
NA,NA,NA,SPO1976,10000
0.923,0.845,0.992,SPO1977,0
1.011,0.917,1.111,SPO1978,0
NA,NA,NA,SPO1979,10000
NA,NA,NA,SPO1980,10000
0.973,0.894,1.056,SPO1982,0
1.068,0.975,1.165,SPO1983,0
0.828,0.773,0.882,SPO1984,0
0.881,0.777,0.995,SPO1985,0
0.924,0.818,1.005,SPO1986,0
1.118,0.985,1.266,SPO1987,0
1.091,1.016,1.157,SPO1988,0
0.983,0.942,1.03,SPO1991,0
0.909,0.837,0.976,SPO1992,0
1.081,0.893,1.314,SPO1994,0
0.888,0.731,1.029,SPO1995,0
0.967,0.879,1.061,SPO1996,0
0.817,0.611,1.026,SPO1997,0
0.937,0.875,0.996,SPO1998,0
0.949,0.873,1.02,SPO1999,0
0.678,0,1.287,SPO2000,89
0.865,0.746,0.985,SPO2001,0
1.133,0.978,1.274,SPO2002,0
0.834,0.722,0.939,SPO2003,0
0.989,0.917,1.063,SPO2004,0
1.077,0.929,1.218,SPO2005,0
0.945,0.825,1.057,SPO2006,0
0.927,0.864,0.987,SPO2007,0
0.852,0,1.17,SPO2008,77
0.557,0.185,0.81,SPO2009,0
1.027,0.903,1.147,SPO2010,0
1.01,0.932,1.098,SPO2013,0
NA,NA,NA,SPO2014,10000
0,0,0,SPO2015,32
1.212,1.126,1.327,SPO2016,0
NA,NA,NA,SPO2017,10000
NA,NA,NA,SPO2018,10000
0.957,0.89,1.027,SPO2019,5861
0,0,0,SPO2021,3119
0.432,0,1.184,SPO2023,2209
0,0,0,SPO2024,3205
1.12,1.032,1.213,SPO2025,0
NA,NA,NA,SPO2026,10000
1.117,1.078,1.156,SPO2028,0
1.025,0.941,1.096,SPO2029,0
1.19,1.022,1.366,SPO2030,0
1.01,0.976,1.04,SPO2031,0
1.045,0.967,1.132,SPO2032,0
1.557,1.267,1.797,SPO2033,4364
0.873,0.746,0.989,SPO2034,0
0.884,0.501,1.187,SPO2035,0
0.99,0.926,1.038,SPO2036,0
1.145,1.056,1.243,SPO2037,0
1.054,0.971,1.149,SPO2038,0
0.331,0.093,0.55,SPO2039,0
0.944,0.838,1.043,SPO2040,0
0.057,0,0.142,SPO2041,0
1.142,0.473,1.451,SPO2042,203
0.976,0.931,1.021,SPO2044,0
1.012,0.98,1.042,SPO2045,0
0.429,0.135,0.696,SPO2046,0
0.186,0,0.749,SPO2047,608
1.077,0.827,1.339,SPO2048,0
1.015,1.001,1.031,SPO2049,0
0.673,0.225,1.022,SPO2050,0
NA,NA,NA,SPO2051,10000
0.983,0.855,1.117,SPO2052,0
1.036,0.994,1.083,SPO2053,0
NA,NA,NA,SPO2054,10000
1.073,0.994,1.145,SPO2055,0
1.21,1.21,1.21,SPO2056,7691
1.03,0.989,1.069,SPO2057,0
0.957,0.885,1.049,SPO2058,0
0.976,0.861,1.106,SPO2059,0
1.009,0.813,1.185,SPO2060,0
1.154,0.964,1.344,SPO2061,0
1.053,1.016,1.089,SPO2062,0
1.098,1.019,1.182,SPO2063,0
1.034,0.966,1.098,SPO2064,0
0.986,0.933,1.041,SPO2065,0
0.596,0.185,0.966,SPO2066,0
0.971,0.845,1.098,SPO2067,0
0.966,0.942,0.999,SPO2068,0
1.124,1.036,1.217,SPO2069,0
1.004,0.839,1.173,SPO2070,0
1.142,1.033,1.249,SPO2071,0
0.931,0.862,1,SPO2072,0
1.061,1.018,1.106,SPO2073,0
0.984,0.943,1.028,SPO2074,0
1.023,0.959,1.085,SPO2075,0
NA,NA,NA,SPO2076,10000
0.827,0.654,1.006,SPO2077,0
NA,NA,NA,SPO2078,10000
1.04,0.935,1.151,SPO2079,0
1.012,0.96,1.064,SPO2080,0
0.67,0.593,0.755,SPO2081,0
0.59,0,1.364,SPO2082,2240
NA,NA,NA,SPO2083,10000
0.968,0.911,1.041,SPO2084,0
NA,NA,NA,SPO2085,10000
0.751,0.688,0.815,SPO2086,0
0.072,0,0.217,SPO2087,0
0.316,0,0.649,SPO2088,0
0.693,0.555,0.86,SPO2089,0
NA,NA,NA,SPO2090,10000
0.94,0.834,1.052,SPO2091,0
1.106,0.869,1.398,SPO2092,0
0.932,0.699,1.169,SPO2093,0
1.012,0.945,1.079,SPO2094,0
1.124,1.003,1.222,SPO2095,0
0.999,0.891,1.114,SPO2096,5863
1.012,0.918,1.089,SPO2097,0
1.043,0.945,1.123,SPO2098,0
1.074,0.993,1.158,SPO2099,0
0.948,0.881,1.02,SPO2100,0
0.988,0.922,1.052,SPO2101,0
NA,NA,NA,SPO2102,10000
1.066,1.018,1.109,SPO2103,0
0.911,0.772,1.045,SPO2104,0
0.988,0.868,1.106,SPO2105,0
0.984,0.888,1.093,SPO2106,0
1.057,0.981,1.129,SPO2107,0
1.078,1.048,1.109,SPO2108,0
0.801,0.255,1.217,SPO2110,2
0.952,0.767,1.123,SPO2111,0
0.886,0.713,1.063,SPO2112,0
NA,NA,NA,SPO2113,10000
1.032,0.96,1.104,SPO2116,0
0.875,0.722,1.02,SPO2117,0
1.026,0.98,1.077,SPO2118,0
0.931,0.872,0.99,SPO2119,0
1.113,1.046,1.182,SPO2120,0
1.015,0.984,1.044,SPO2121,0
1.008,0.807,1.156,SPO2122,0
1.034,0.896,1.196,SPO2123,0
0.983,0.865,1.114,SPO2124,0
0.855,0.527,1.202,SPO2125,3
NA,NA,NA,SPO2126,10000
0.979,0.857,1.1,SPO2127,0
0.899,0.788,1.014,SPO2128,0
0.972,0.67,1.249,SPO2129,2
1.016,0.982,1.05,SPO2130,0
NA,NA,NA,SPO2131,10000
1.047,1.016,1.084,SPO2132,0
1.178,1.133,1.226,SPO2133,0
0.985,0.906,1.063,SPO2134,0
1.114,0.774,1.407,SPO2135,71
0.946,0.909,0.979,SPO2136,0
1.01,0.884,1.132,SPO2137,0
1.016,0.751,1.326,SPO2139,35
1.065,0.973,1.15,SPO2140,0
NA,NA,NA,SPO2141,10000
0.862,0.697,1.006,SPO2142,0
0.675,0.233,0.979,SPO2143,0
1.066,0.991,1.146,SPO2144,0
0.067,0,0.172,SPO2145,0
0.064,0,0.194,SPO2146,0
1.018,0.971,1.056,SPO2147,0
1.005,0.897,1.113,SPO2148,0
0,0,0,SPO2149,0
0,0,0,SPO2150,0
0,0,0,SPO2151,0
0.604,0.196,0.878,SPO2152,0
0.831,0.749,0.908,SPO2153,0
NA,NA,NA,SPO2154,10000
0.812,0.534,1.06,SPO2155,0
NA,NA,NA,SPO2156,10000
0.147,0,0.427,SPO2157,2222
1.01,0.915,1.087,SPO2158,0
1.078,0.989,1.17,SPO2159,0
0,0,0,SPO2160,0
1.072,1.018,1.132,SPO2161,0
NA,NA,NA,SPO2162,10000
0.979,0.742,1.211,SPO2163,0
1.063,1.007,1.131,SPO2164,0
NA,NA,NA,SPO2165,10000
1.078,1.039,1.118,SPO2166,0
0.938,0.889,0.982,SPO2167,0
0.222,0,0.452,SPO2168,0
0.199,0,0.602,SPO2169,8
1.025,0.89,1.16,SPO2170,0
1.082,1.002,1.16,SPO2171,0
0,0,0,SPO2173,41
0.819,0.263,1.285,SPO2174,5
0.853,0.761,0.958,SPO2176,0
0.899,0.788,1.004,SPO2177,0
0.929,0.859,1.002,SPO2178,0
NA,NA,NA,SPO2179,10000
1.12,1.033,1.208,SPO2180,0
NA,NA,NA,SPO2181,10000
0.891,0.707,1.072,SPO2182,0
0.849,0.704,0.986,SPO2183,0
0.966,0.86,1.097,SPO2184,0
1.035,0.899,1.118,SPO2185,0
1.025,0.964,1.072,SPO2186,0
1.072,1.018,1.136,SPO2187,0
0.864,0.747,1.029,SPO2188,0
0.913,0.836,0.986,SPO2189,0
0.996,0.585,1.326,SPO2190,3117
0.969,0.897,1.037,SPO2191,0
1.018,0.846,1.193,SPO2192,0
0.907,0.797,0.993,SPO2192a,0
1.05,0.987,1.118,SPO2193,0
0.801,0.605,1.025,SPO2194,35
1.019,0.876,1.139,SPO2195,0
1.198,1.065,1.348,SPO2196,0
1.062,0.999,1.126,SPO2197,0
0.186,0,0.376,SPO2198,0
NA,NA,NA,SPO2200,10000
0.941,0.711,1.116,SPO2201,93
0.949,0.904,0.991,SPO2202,0
1.093,1.058,1.134,SPO2203,0
0.788,0,1.424,SPO2204,185
0.861,0.695,1.021,SPO2205,0
0.995,0.84,1.145,SPO2206,0
0.893,0.698,1.065,SPO2207,0
1.036,0.978,1.099,SPO2208,0
1.022,0.96,1.085,SPO2209,0
1.005,0.994,1.016,SPO2210,0
1.013,1,1.025,SPO2211,0
1.02,0.893,1.135,SPO2212,0
1.086,1.009,1.166,SPO2213,0
0.99,0.891,1.089,SPO2213a,0
1.018,0.962,1.074,SPO2214,0
0.93,0.764,1.109,SPO2215,0
0.988,0.585,1.316,SPO2216,4444
0.996,0.968,1.021,SPO2218,0
0.981,0.796,1.157,SPO2219,0
0.952,0.911,0.993,SPO2220,0
0.947,0.907,0.991,SPO2221,0
0.489,0.159,0.72,SPO2222,0
0.777,0.578,0.944,SPO2223,0
1.009,0.965,1.058,SPO2224,0
1.043,0.989,1.114,SPO2225,0
0.943,0.861,1.013,SPO2226,0
0.828,0.688,0.931,SPO2227,0
